IMRP_Date,Settlement_Period,IMRP_Amount
2022-04-14 00:00:00.0000000,16,157.74
2022-04-14 00:00:00.0000000,17,186.37
2022-04-14 00:00:00.0000000,18,207.73
2022-04-14 00:00:00.0000000,19,230.34
2022-04-14 00:00:00.0000000,20,229.25
2022-04-14 00:00:00.0000000,21,216.95
2022-04-14 00:00:00.0000000,22,200.20
2022-04-14 00:00:00.0000000,23,184.35
2022-04-14 00:00:00.0000000,24,170.48
2022-04-15 00:00:00.0000000,1,154.62
2022-04-15 00:00:00.0000000,2,154.52
2022-04-15 00:00:00.0000000,3,148.91
2022-04-15 00:00:00.0000000,4,146.06
2022-04-15 00:00:00.0000000,5,147.16
2022-04-15 00:00:00.0000000,6,165.25
2022-04-15 00:00:00.0000000,7,179.64
2022-04-15 00:00:00.0000000,8,198.98
2022-04-15 00:00:00.0000000,9,189.98
2022-04-15 00:00:00.0000000,10,170.34
2022-04-15 00:00:00.0000000,11,158.39
2022-04-15 00:00:00.0000000,12,152.05
2022-04-15 00:00:00.0000000,13,141.84
2022-04-15 00:00:00.0000000,14,131.89
2022-04-15 00:00:00.0000000,15,126.23
2022-04-15 00:00:00.0000000,16,122.60
2022-04-15 00:00:00.0000000,17,139.91
2022-04-15 00:00:00.0000000,18,165.74
2022-04-15 00:00:00.0000000,19,186.90
2022-04-15 00:00:00.0000000,20,194.52
2022-04-15 00:00:00.0000000,21,189.91
2022-04-15 00:00:00.0000000,22,178.95
2022-04-15 00:00:00.0000000,23,152.78
2022-04-15 00:00:00.0000000,24,163.83
2022-04-16 00:00:00.0000000,1,156.60
2022-04-16 00:00:00.0000000,2,151.26
2022-04-16 00:00:00.0000000,3,143.94
2022-04-16 00:00:00.0000000,4,142.72
2022-04-16 00:00:00.0000000,5,146.64
2022-04-16 00:00:00.0000000,6,150.30
2022-04-16 00:00:00.0000000,7,156.95
2022-04-16 00:00:00.0000000,8,159.39
2022-04-16 00:00:00.0000000,9,157.17
2022-04-16 00:00:00.0000000,10,146.26
2022-04-16 00:00:00.0000000,11,120.01
2022-04-16 00:00:00.0000000,12,110.40
2022-04-16 00:00:00.0000000,13,62.48
2022-04-16 00:00:00.0000000,14,41.15
2022-04-16 00:00:00.0000000,15,37.70
2022-04-16 00:00:00.0000000,16,49.24
2022-04-16 00:00:00.0000000,17,97.18
2022-04-16 00:00:00.0000000,18,131.53
2022-04-16 00:00:00.0000000,19,151.66
2022-04-16 00:00:00.0000000,20,155.75
2022-04-16 00:00:00.0000000,21,154.04
2022-04-16 00:00:00.0000000,22,152.33
2022-04-16 00:00:00.0000000,23,131.51
2022-04-16 00:00:00.0000000,24,146.19
2022-04-17 00:00:00.0000000,1,132.25
2022-04-17 00:00:00.0000000,2,132.05
2022-04-17 00:00:00.0000000,3,130.88
2022-04-17 00:00:00.0000000,4,129.69
2022-04-17 00:00:00.0000000,5,127.92
2022-04-17 00:00:00.0000000,6,128.30
2022-04-17 00:00:00.0000000,7,126.16
2022-04-17 00:00:00.0000000,8,123.65
2022-04-17 00:00:00.0000000,9,118.03
2022-04-17 00:00:00.0000000,10,102.87
2022-04-17 00:00:00.0000000,11,116.31
2022-04-17 00:00:00.0000000,12,96.95
2022-04-17 00:00:00.0000000,13,63.67
2022-04-17 00:00:00.0000000,14,16.47
2022-04-17 00:00:00.0000000,15,11.25
2022-04-17 00:00:00.0000000,16,17.34
2022-04-17 00:00:00.0000000,17,86.99
2022-04-17 00:00:00.0000000,18,126.69
2022-04-17 00:00:00.0000000,19,153.25
2022-04-17 00:00:00.0000000,20,147.75
2022-04-17 00:00:00.0000000,21,151.56
2022-04-17 00:00:00.0000000,22,151.05
2022-04-17 00:00:00.0000000,23,126.83
2022-04-17 00:00:00.0000000,24,112.42
2022-04-18 00:00:00.0000000,1,97.17
2022-04-18 00:00:00.0000000,2,95.17
2022-04-18 00:00:00.0000000,3,96.66
2022-04-18 00:00:00.0000000,4,96.46
2022-04-18 00:00:00.0000000,5,100.73
2022-04-18 00:00:00.0000000,6,111.86
2022-04-18 00:00:00.0000000,7,121.84
2022-04-18 00:00:00.0000000,8,111.48
2022-04-18 00:00:00.0000000,9,113.51
2022-04-18 00:00:00.0000000,10,112.96
2022-04-18 00:00:00.0000000,11,100.23
2022-04-18 00:00:00.0000000,12,87.87
2022-04-18 00:00:00.0000000,13,77.40
2022-04-18 00:00:00.0000000,14,67.57
2022-04-18 00:00:00.0000000,15,66.66
2022-04-18 00:00:00.0000000,16,74.71
2022-04-18 00:00:00.0000000,17,103.09
2022-04-18 00:00:00.0000000,18,136.34
2022-04-18 00:00:00.0000000,19,158.31
2022-04-18 00:00:00.0000000,20,170.85
2022-04-18 00:00:00.0000000,21,170.27
2022-04-18 00:00:00.0000000,22,162.79
2022-04-18 00:00:00.0000000,23,144.77
2022-04-18 00:00:00.0000000,24,140.62
2022-04-19 00:00:00.0000000,1,132.46
2022-04-19 00:00:00.0000000,2,129.16
2022-04-19 00:00:00.0000000,3,127.86
2022-04-19 00:00:00.0000000,4,127.25
2022-04-19 00:00:00.0000000,5,134.81
2022-04-19 00:00:00.0000000,6,155.12
2022-04-19 00:00:00.0000000,7,178.56
2022-04-19 00:00:00.0000000,8,197.45
2022-04-19 00:00:00.0000000,9,188.79
2022-04-19 00:00:00.0000000,10,172.70
2022-04-19 00:00:00.0000000,11,157.93
2022-04-19 00:00:00.0000000,12,149.42
2022-04-19 00:00:00.0000000,13,141.73
2022-04-19 00:00:00.0000000,14,137.48
2022-04-19 00:00:00.0000000,15,136.69
2022-04-19 00:00:00.0000000,16,141.70
2022-04-19 00:00:00.0000000,17,165.46
2022-04-19 00:00:00.0000000,18,186.60
2022-04-19 00:00:00.0000000,19,197.59
2022-04-19 00:00:00.0000000,20,194.71
2022-04-19 00:00:00.0000000,21,186.44
2022-04-19 00:00:00.0000000,22,169.25
2022-04-19 00:00:00.0000000,23,146.27
2022-04-19 00:00:00.0000000,24,155.16
2022-04-20 00:00:00.0000000,1,141.94
2022-04-20 00:00:00.0000000,2,143.63
2022-04-20 00:00:00.0000000,3,143.35
2022-04-20 00:00:00.0000000,4,141.34
2022-04-20 00:00:00.0000000,5,142.74
2022-04-20 00:00:00.0000000,6,164.89
2022-04-20 00:00:00.0000000,7,178.15
2022-04-20 00:00:00.0000000,8,211.76
2022-04-20 00:00:00.0000000,9,200.51
2022-04-20 00:00:00.0000000,10,179.15
2022-04-20 00:00:00.0000000,11,160.31
2022-04-20 00:00:00.0000000,12,149.81
2022-04-20 00:00:00.0000000,13,138.35
2022-04-20 00:00:00.0000000,14,131.50
2022-04-20 00:00:00.0000000,15,130.48
2022-04-20 00:00:00.0000000,16,135.65
2022-04-20 00:00:00.0000000,17,160.37
2022-04-20 00:00:00.0000000,18,182.63
2022-04-20 00:00:00.0000000,19,199.40
2022-04-20 00:00:00.0000000,20,197.42
2022-04-20 00:00:00.0000000,21,187.08
2022-04-20 00:00:00.0000000,22,166.02
2022-04-20 00:00:00.0000000,23,150.73
2022-04-20 00:00:00.0000000,24,146.84
2022-04-21 00:00:00.0000000,1,140.21
2022-04-21 00:00:00.0000000,2,140.29
2022-04-21 00:00:00.0000000,3,139.32
2022-04-21 00:00:00.0000000,4,140.58
2022-04-21 00:00:00.0000000,5,145.58
2022-04-21 00:00:00.0000000,6,155.80
2022-04-21 00:00:00.0000000,7,174.58
2022-04-21 00:00:00.0000000,8,199.17
2022-04-21 00:00:00.0000000,9,184.45
2022-04-21 00:00:00.0000000,10,167.56
2022-04-21 00:00:00.0000000,11,155.36
2022-04-21 00:00:00.0000000,12,144.39
2022-04-21 00:00:00.0000000,13,134.82
2022-04-21 00:00:00.0000000,14,128.38
2022-04-21 00:00:00.0000000,15,122.89
2022-04-21 00:00:00.0000000,16,127.72
2022-04-21 00:00:00.0000000,17,143.92
2022-04-21 00:00:00.0000000,18,169.55
2022-04-21 00:00:00.0000000,19,180.20
2022-04-21 00:00:00.0000000,20,180.83
2022-04-21 00:00:00.0000000,21,173.40
2022-04-21 00:00:00.0000000,22,158.08
2022-04-21 00:00:00.0000000,23,139.80
2022-04-21 00:00:00.0000000,24,151.42
2022-04-22 00:00:00.0000000,1,137.68
2022-04-22 00:00:00.0000000,2,136.14
2022-04-22 00:00:00.0000000,3,133.47
2022-04-22 00:00:00.0000000,4,130.40
2022-04-22 00:00:00.0000000,5,134.69
2022-04-22 00:00:00.0000000,6,144.56
2022-04-22 00:00:00.0000000,7,148.99
2022-04-22 00:00:00.0000000,8,179.47
2022-04-22 00:00:00.0000000,9,175.26
2022-04-22 00:00:00.0000000,10,156.05
2022-04-22 00:00:00.0000000,11,142.80
2022-04-22 00:00:00.0000000,12,140.85
2022-04-22 00:00:00.0000000,13,127.74
2022-04-22 00:00:00.0000000,14,114.80
2022-04-22 00:00:00.0000000,15,108.02
2022-04-22 00:00:00.0000000,16,115.05
2022-04-22 00:00:00.0000000,17,131.96
2022-04-22 00:00:00.0000000,18,150.56
2022-04-22 00:00:00.0000000,19,160.90
2022-04-22 00:00:00.0000000,20,169.32
2022-04-22 00:00:00.0000000,21,164.11
2022-04-22 00:00:00.0000000,22,149.51
2022-04-22 00:00:00.0000000,23,131.93
2022-04-22 00:00:00.0000000,24,144.60
2022-04-23 00:00:00.0000000,1,133.60
2022-04-23 00:00:00.0000000,2,132.23
2022-04-23 00:00:00.0000000,3,124.23
2022-04-23 00:00:00.0000000,4,115.00
2022-04-23 00:00:00.0000000,5,113.39
2022-04-23 00:00:00.0000000,6,114.84
2022-04-23 00:00:00.0000000,7,128.00
2022-04-23 00:00:00.0000000,8,142.35
2022-04-23 00:00:00.0000000,9,155.85
2022-04-23 00:00:00.0000000,10,153.69
2022-04-23 00:00:00.0000000,11,147.12
2022-04-23 00:00:00.0000000,12,128.95
2022-04-23 00:00:00.0000000,13,96.72
2022-04-23 00:00:00.0000000,14,76.43
2022-04-23 00:00:00.0000000,15,58.24
2022-04-23 00:00:00.0000000,16,69.61
2022-04-23 00:00:00.0000000,17,97.60
2022-04-23 00:00:00.0000000,18,127.02
2022-04-23 00:00:00.0000000,19,151.69
2022-04-23 00:00:00.0000000,20,154.83
2022-04-23 00:00:00.0000000,21,155.82
2022-04-23 00:00:00.0000000,22,151.72
2022-04-23 00:00:00.0000000,23,140.41
2022-04-23 00:00:00.0000000,24,149.08
2022-04-24 00:00:00.0000000,1,138.17
2022-04-24 00:00:00.0000000,2,140.04
2022-04-24 00:00:00.0000000,3,118.28
2022-04-24 00:00:00.0000000,4,110.49
2022-04-24 00:00:00.0000000,5,109.51
2022-04-24 00:00:00.0000000,6,114.91
2022-04-24 00:00:00.0000000,7,115.86
2022-04-24 00:00:00.0000000,8,125.25
2022-04-24 00:00:00.0000000,9,138.78
2022-04-24 00:00:00.0000000,10,144.64
2022-04-24 00:00:00.0000000,11,139.96
2022-04-24 00:00:00.0000000,12,137.11
2022-04-24 00:00:00.0000000,13,128.74
2022-04-24 00:00:00.0000000,14,127.17
2022-04-24 00:00:00.0000000,15,130.62
2022-04-24 00:00:00.0000000,16,140.20
2022-04-24 00:00:00.0000000,17,144.68
2022-04-24 00:00:00.0000000,18,150.73
2022-04-24 00:00:00.0000000,19,162.15
2022-04-24 00:00:00.0000000,20,167.54
2022-04-24 00:00:00.0000000,21,167.72
2022-04-24 00:00:00.0000000,22,161.09
2022-04-24 00:00:00.0000000,23,145.10
2022-04-24 00:00:00.0000000,24,152.78
2022-04-25 00:00:00.0000000,1,140.96
2022-04-25 00:00:00.0000000,2,144.23
2022-04-25 00:00:00.0000000,3,146.10
2022-04-25 00:00:00.0000000,4,144.81
2022-04-25 00:00:00.0000000,5,151.29
2022-04-25 00:00:00.0000000,6,179.24
2022-04-25 00:00:00.0000000,7,197.82
2022-04-25 00:00:00.0000000,8,205.53
2022-04-25 00:00:00.0000000,9,196.94
2022-04-25 00:00:00.0000000,10,186.55
2022-04-25 00:00:00.0000000,11,176.34
2022-04-25 00:00:00.0000000,12,170.10
2022-04-25 00:00:00.0000000,13,162.88
2022-04-25 00:00:00.0000000,14,156.02
2022-04-25 00:00:00.0000000,15,152.43
2022-04-25 00:00:00.0000000,16,150.43
2022-04-25 00:00:00.0000000,17,168.97
2022-04-25 00:00:00.0000000,18,193.75
2022-04-25 00:00:00.0000000,19,212.29
2022-04-25 00:00:00.0000000,20,213.84
2022-04-25 00:00:00.0000000,21,209.45
2022-04-25 00:00:00.0000000,22,193.18
2022-04-25 00:00:00.0000000,23,171.82
2022-04-25 00:00:00.0000000,24,131.93
2022-04-26 00:00:00.0000000,1,128.25
2022-04-26 00:00:00.0000000,2,132.60
2022-04-26 00:00:00.0000000,3,129.18
2022-04-26 00:00:00.0000000,4,125.08
2022-04-26 00:00:00.0000000,5,125.03
2022-04-26 00:00:00.0000000,6,128.60
2022-04-26 00:00:00.0000000,7,181.16
2022-04-26 00:00:00.0000000,8,212.51
2022-04-26 00:00:00.0000000,9,204.26
2022-04-26 00:00:00.0000000,10,188.88
2022-04-26 00:00:00.0000000,11,168.88
2022-04-26 00:00:00.0000000,12,161.28
2022-04-26 00:00:00.0000000,13,157.45
2022-04-26 00:00:00.0000000,14,158.26
2022-04-26 00:00:00.0000000,15,159.50
2022-04-26 00:00:00.0000000,16,159.67
2022-04-26 00:00:00.0000000,17,186.41
2022-04-26 00:00:00.0000000,18,214.30
2022-04-26 00:00:00.0000000,19,232.29
2022-04-26 00:00:00.0000000,20,227.31
2022-04-26 00:00:00.0000000,21,216.61
2022-04-26 00:00:00.0000000,22,203.81
2022-04-26 00:00:00.0000000,23,146.95
2022-04-26 00:00:00.0000000,24,131.03
2022-04-27 00:00:00.0000000,1,127.11
2022-04-27 00:00:00.0000000,2,130.74
2022-04-27 00:00:00.0000000,3,130.74
2022-04-27 00:00:00.0000000,4,129.87
2022-04-27 00:00:00.0000000,5,122.67
2022-04-27 00:00:00.0000000,6,131.78
2022-04-27 00:00:00.0000000,7,188.06
2022-04-27 00:00:00.0000000,8,231.68
2022-04-27 00:00:00.0000000,9,218.88
2022-04-27 00:00:00.0000000,10,191.09
2022-04-27 00:00:00.0000000,11,186.27
2022-04-27 00:00:00.0000000,12,184.77
2022-04-27 00:00:00.0000000,13,180.48
2022-04-27 00:00:00.0000000,14,174.58
2022-04-27 00:00:00.0000000,15,170.02
2022-04-27 00:00:00.0000000,16,169.68
2022-04-27 00:00:00.0000000,17,194.55
2022-04-27 00:00:00.0000000,18,218.13
2022-04-27 00:00:00.0000000,19,236.50
2022-04-27 00:00:00.0000000,20,234.67
2022-04-27 00:00:00.0000000,21,224.73
2022-04-27 00:00:00.0000000,22,211.30
2022-04-27 00:00:00.0000000,23,180.00
2022-04-27 00:00:00.0000000,24,133.37
2022-04-28 00:00:00.0000000,1,131.29
2022-04-28 00:00:00.0000000,2,136.88
2022-04-28 00:00:00.0000000,3,136.47
2022-04-28 00:00:00.0000000,4,131.06
2022-04-28 00:00:00.0000000,5,130.82
2022-04-28 00:00:00.0000000,6,132.25
2022-04-28 00:00:00.0000000,7,207.61
2022-04-28 00:00:00.0000000,8,239.36
2022-04-28 00:00:00.0000000,9,226.00
2022-04-28 00:00:00.0000000,10,210.30
2022-04-28 00:00:00.0000000,11,193.73
2022-04-28 00:00:00.0000000,12,186.01
2022-04-28 00:00:00.0000000,13,177.80
2022-04-28 00:00:00.0000000,14,173.64
2022-04-28 00:00:00.0000000,15,172.80
2022-04-28 00:00:00.0000000,16,173.77
2022-04-28 00:00:00.0000000,17,204.74
2022-04-28 00:00:00.0000000,18,231.35
2022-04-28 00:00:00.0000000,19,247.93
2022-04-28 00:00:00.0000000,20,245.48
2022-04-28 00:00:00.0000000,21,236.18
2022-04-28 00:00:00.0000000,22,220.91
2022-04-28 00:00:00.0000000,23,188.24
2022-04-28 00:00:00.0000000,24,160.15
2022-04-29 00:00:00.0000000,1,153.36
2022-04-29 00:00:00.0000000,2,152.18
2022-04-29 00:00:00.0000000,3,152.12
2022-04-29 00:00:00.0000000,4,150.61
2022-04-29 00:00:00.0000000,5,153.29
2022-04-29 00:00:00.0000000,6,151.42
2022-04-29 00:00:00.0000000,7,208.40
2022-04-29 00:00:00.0000000,8,225.31
2022-04-29 00:00:00.0000000,9,212.20
2022-04-29 00:00:00.0000000,10,194.73
2022-04-29 00:00:00.0000000,11,180.28
2022-04-29 00:00:00.0000000,12,172.12
2022-04-29 00:00:00.0000000,13,161.64
2022-04-29 00:00:00.0000000,14,156.64
2022-04-29 00:00:00.0000000,15,155.55
2022-04-29 00:00:00.0000000,16,159.17
2022-04-29 00:00:00.0000000,17,177.86
2022-04-29 00:00:00.0000000,18,204.39
2022-04-29 00:00:00.0000000,19,217.07
2022-04-29 00:00:00.0000000,20,216.49
2022-04-29 00:00:00.0000000,21,208.82
2022-04-29 00:00:00.0000000,22,200.69
2022-04-29 00:00:00.0000000,23,181.41
2022-04-29 00:00:00.0000000,24,169.46
2022-04-30 00:00:00.0000000,1,147.57
2022-04-30 00:00:00.0000000,2,143.33
2022-04-30 00:00:00.0000000,3,141.05
2022-04-30 00:00:00.0000000,4,134.16
2022-04-30 00:00:00.0000000,5,139.93
2022-04-30 00:00:00.0000000,6,129.60
2022-04-30 00:00:00.0000000,7,141.22
2022-04-30 00:00:00.0000000,8,161.54
2022-04-30 00:00:00.0000000,9,159.03
2022-04-30 00:00:00.0000000,10,151.51
2022-04-30 00:00:00.0000000,11,138.67
2022-04-30 00:00:00.0000000,12,131.02
2022-04-30 00:00:00.0000000,13,122.64
2022-04-30 00:00:00.0000000,14,113.29
2022-04-30 00:00:00.0000000,15,108.96
2022-04-30 00:00:00.0000000,16,113.40
2022-04-30 00:00:00.0000000,17,142.37
2022-04-30 00:00:00.0000000,18,161.61
2022-04-30 00:00:00.0000000,19,177.82
2022-04-30 00:00:00.0000000,20,179.76
2022-04-30 00:00:00.0000000,21,178.11
2022-04-30 00:00:00.0000000,22,169.44
2022-04-30 00:00:00.0000000,23,123.83
2022-04-30 00:00:00.0000000,24,113.19
2022-05-01 00:00:00.0000000,1,100.10
2022-05-01 00:00:00.0000000,2,111.87
2022-05-01 00:00:00.0000000,3,99.96
2022-05-01 00:00:00.0000000,4,100.50
2022-05-01 00:00:00.0000000,5,96.09
2022-05-01 00:00:00.0000000,6,98.48
2022-05-01 00:00:00.0000000,7,100.86
2022-05-01 00:00:00.0000000,8,92.14
2022-05-01 00:00:00.0000000,9,123.33
2022-05-01 00:00:00.0000000,10,130.50
2022-05-01 00:00:00.0000000,11,133.83
2022-05-01 00:00:00.0000000,12,131.29
2022-05-01 00:00:00.0000000,13,125.02
2022-05-01 00:00:00.0000000,14,116.06
2022-05-01 00:00:00.0000000,15,112.85
2022-05-01 00:00:00.0000000,16,119.50
2022-05-01 00:00:00.0000000,17,147.91
2022-05-01 00:00:00.0000000,18,177.68
2022-05-01 00:00:00.0000000,19,190.70
2022-05-01 00:00:00.0000000,20,194.88
2022-05-01 00:00:00.0000000,21,192.72
2022-05-01 00:00:00.0000000,22,188.28
2022-05-01 00:00:00.0000000,23,166.14
2022-05-01 00:00:00.0000000,24,134.69
2022-05-02 00:00:00.0000000,1,101.82
2022-05-02 00:00:00.0000000,2,106.22
2022-05-02 00:00:00.0000000,3,105.80
2022-05-02 00:00:00.0000000,4,96.58
2022-05-02 00:00:00.0000000,5,96.89
2022-05-02 00:00:00.0000000,6,99.94
2022-05-02 00:00:00.0000000,7,103.55
2022-05-02 00:00:00.0000000,8,142.08
2022-05-02 00:00:00.0000000,9,174.44
2022-05-02 00:00:00.0000000,10,175.04
2022-05-02 00:00:00.0000000,11,169.46
2022-05-02 00:00:00.0000000,12,160.92
2022-05-02 00:00:00.0000000,13,158.36
2022-05-02 00:00:00.0000000,14,154.75
2022-05-02 00:00:00.0000000,15,156.25
2022-05-02 00:00:00.0000000,16,167.97
2022-05-02 00:00:00.0000000,17,184.56
2022-05-02 00:00:00.0000000,18,208.64
2022-05-02 00:00:00.0000000,19,217.85
2022-05-02 00:00:00.0000000,20,214.93
2022-05-02 00:00:00.0000000,21,201.42
2022-05-02 00:00:00.0000000,22,184.24
2022-05-02 00:00:00.0000000,23,144.17
2022-05-02 00:00:00.0000000,24,137.33
2022-05-03 00:00:00.0000000,1,111.88
2022-05-03 00:00:00.0000000,2,113.26
2022-05-03 00:00:00.0000000,3,108.95
2022-05-03 00:00:00.0000000,4,106.54
2022-05-03 00:00:00.0000000,5,100.14
2022-05-03 00:00:00.0000000,6,110.02
2022-05-03 00:00:00.0000000,7,169.98
2022-05-03 00:00:00.0000000,8,218.16
2022-05-03 00:00:00.0000000,9,208.95
2022-05-03 00:00:00.0000000,10,189.91
2022-05-03 00:00:00.0000000,11,178.44
2022-05-03 00:00:00.0000000,12,174.33
2022-05-03 00:00:00.0000000,13,172.58
2022-05-03 00:00:00.0000000,14,170.79
2022-05-03 00:00:00.0000000,15,170.47
2022-05-03 00:00:00.0000000,16,173.46
2022-05-03 00:00:00.0000000,17,193.02
2022-05-03 00:00:00.0000000,18,219.76
2022-05-03 00:00:00.0000000,19,227.49
2022-05-03 00:00:00.0000000,20,225.80
2022-05-03 00:00:00.0000000,21,217.51
2022-05-03 00:00:00.0000000,22,201.94
2022-05-03 00:00:00.0000000,23,177.09
2022-05-03 00:00:00.0000000,24,158.22
2022-05-04 00:00:00.0000000,1,133.02
2022-05-04 00:00:00.0000000,2,132.71
2022-05-04 00:00:00.0000000,3,124.46
2022-05-04 00:00:00.0000000,4,120.18
2022-05-04 00:00:00.0000000,5,119.74
2022-05-04 00:00:00.0000000,6,120.07
2022-05-04 00:00:00.0000000,7,164.01
2022-05-04 00:00:00.0000000,8,219.14
2022-05-04 00:00:00.0000000,9,207.30
2022-05-04 00:00:00.0000000,10,178.18
2022-05-04 00:00:00.0000000,11,168.30
2022-05-04 00:00:00.0000000,12,162.57
2022-05-04 00:00:00.0000000,13,160.93
2022-05-04 00:00:00.0000000,14,156.56
2022-05-04 00:00:00.0000000,15,141.61
2022-05-04 00:00:00.0000000,16,143.37
2022-05-04 00:00:00.0000000,17,169.75
2022-05-04 00:00:00.0000000,18,205.18
2022-05-04 00:00:00.0000000,19,217.12
2022-05-04 00:00:00.0000000,20,218.80
2022-05-04 00:00:00.0000000,21,213.85
2022-05-04 00:00:00.0000000,22,210.26
2022-05-04 00:00:00.0000000,23,172.02
2022-05-04 00:00:00.0000000,24,134.04
2022-05-05 00:00:00.0000000,1,124.51
2022-05-05 00:00:00.0000000,2,123.93
2022-05-05 00:00:00.0000000,3,127.38
2022-05-05 00:00:00.0000000,4,120.70
2022-05-05 00:00:00.0000000,5,121.49
2022-05-05 00:00:00.0000000,6,122.69
2022-05-05 00:00:00.0000000,7,162.53
2022-05-05 00:00:00.0000000,8,211.51
2022-05-05 00:00:00.0000000,9,210.06
2022-05-05 00:00:00.0000000,10,188.50
2022-05-05 00:00:00.0000000,11,169.78
2022-05-05 00:00:00.0000000,12,161.28
2022-05-05 00:00:00.0000000,13,158.34
2022-05-05 00:00:00.0000000,14,154.56
2022-05-05 00:00:00.0000000,15,148.58
2022-05-05 00:00:00.0000000,16,154.98
2022-05-05 00:00:00.0000000,17,174.15
2022-05-05 00:00:00.0000000,18,199.98
2022-05-05 00:00:00.0000000,19,209.50
2022-05-05 00:00:00.0000000,20,210.03
2022-05-05 00:00:00.0000000,21,201.74
2022-05-05 00:00:00.0000000,22,196.54
2022-05-05 00:00:00.0000000,23,136.52
2022-05-05 00:00:00.0000000,24,131.44
2022-05-06 00:00:00.0000000,1,113.83
2022-05-06 00:00:00.0000000,2,109.94
2022-05-06 00:00:00.0000000,3,105.57
2022-05-06 00:00:00.0000000,4,99.25
2022-05-06 00:00:00.0000000,5,97.65
2022-05-06 00:00:00.0000000,6,97.63
2022-05-06 00:00:00.0000000,7,123.30
2022-05-06 00:00:00.0000000,8,174.37
2022-05-06 00:00:00.0000000,9,184.74
2022-05-06 00:00:00.0000000,10,169.07
2022-05-06 00:00:00.0000000,11,142.13
2022-05-06 00:00:00.0000000,12,125.82
2022-05-06 00:00:00.0000000,13,121.10
2022-05-06 00:00:00.0000000,14,120.23
2022-05-06 00:00:00.0000000,15,108.46
2022-05-06 00:00:00.0000000,16,106.70
2022-05-06 00:00:00.0000000,17,160.27
2022-05-06 00:00:00.0000000,18,184.84
2022-05-06 00:00:00.0000000,19,190.23
2022-05-06 00:00:00.0000000,20,186.55
2022-05-06 00:00:00.0000000,21,185.07
2022-05-06 00:00:00.0000000,22,184.39
2022-05-06 00:00:00.0000000,23,163.37
2022-05-06 00:00:00.0000000,24,126.34
2022-05-07 00:00:00.0000000,1,97.78
2022-05-07 00:00:00.0000000,2,94.66
2022-05-07 00:00:00.0000000,3,101.70
2022-05-07 00:00:00.0000000,4,96.21
2022-05-07 00:00:00.0000000,5,85.33
2022-05-07 00:00:00.0000000,6,84.21
2022-05-07 00:00:00.0000000,7,91.67
2022-05-07 00:00:00.0000000,8,141.91
2022-05-07 00:00:00.0000000,9,154.16
2022-05-07 00:00:00.0000000,10,149.12
2022-05-07 00:00:00.0000000,11,145.31
2022-05-07 00:00:00.0000000,12,137.01
2022-05-07 00:00:00.0000000,13,130.36
2022-05-07 00:00:00.0000000,14,118.93
2022-05-07 00:00:00.0000000,15,109.58
2022-05-07 00:00:00.0000000,16,116.10
2022-05-07 00:00:00.0000000,17,141.55
2022-05-07 00:00:00.0000000,18,159.33
2022-05-07 00:00:00.0000000,19,171.36
2022-05-07 00:00:00.0000000,20,176.40
2022-05-07 00:00:00.0000000,21,169.77
2022-05-07 00:00:00.0000000,22,164.39
2022-05-07 00:00:00.0000000,23,155.74
2022-05-07 00:00:00.0000000,24,169.56
2022-05-08 00:00:00.0000000,1,163.93
2022-05-08 00:00:00.0000000,2,159.76
2022-05-08 00:00:00.0000000,3,149.81
2022-05-08 00:00:00.0000000,4,146.03
2022-05-08 00:00:00.0000000,5,144.16
2022-05-08 00:00:00.0000000,6,142.10
2022-05-08 00:00:00.0000000,7,140.74
2022-05-08 00:00:00.0000000,8,143.97
2022-05-08 00:00:00.0000000,9,125.39
2022-05-08 00:00:00.0000000,10,111.65
2022-05-08 00:00:00.0000000,11,102.75
2022-05-08 00:00:00.0000000,12,91.99
2022-05-08 00:00:00.0000000,13,87.83
2022-05-08 00:00:00.0000000,14,84.25
2022-05-08 00:00:00.0000000,15,84.95
2022-05-08 00:00:00.0000000,16,82.81
2022-05-08 00:00:00.0000000,17,120.64
2022-05-08 00:00:00.0000000,18,165.93
2022-05-08 00:00:00.0000000,19,189.23
2022-05-08 00:00:00.0000000,20,196.48
2022-05-08 00:00:00.0000000,21,196.71
2022-05-08 00:00:00.0000000,22,181.17
2022-05-08 00:00:00.0000000,23,144.98
2022-05-08 00:00:00.0000000,24,154.62
2022-05-09 00:00:00.0000000,1,121.83
2022-05-09 00:00:00.0000000,2,118.25
2022-05-09 00:00:00.0000000,3,104.97
2022-05-09 00:00:00.0000000,4,90.71
2022-05-09 00:00:00.0000000,5,92.23
2022-05-09 00:00:00.0000000,6,95.45
